p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
3.2918977688659e-41	-1.416756678	0.63	0.817	9.21665537327075e-37	Monocytes	Qk
3.7018755376394e-41	1.01272878310021	0.363	0.119	1.03645111302828e-36	Monocytes	Adgre5
2.41199751490748e-40	1.08144480018252	0.75	0.521	6.75311064223797e-36	Monocytes	Arpc3
3.76244430652814e-40	1.02362228224282	0.904	0.817	1.05340915694175e-35	Monocytes	Rps10
1.16846791340082e-39	-2.010014535	0.531	0.789	3.27147646393963e-35	Monocytes	Mt1
1.4546552616274e-39	1.22527517486731	0.866	0.773	4.07274380150438e-35	Monocytes	Rps15a
7.24613319864541e-39	1.15173864139124	0.349	0.118	2.02877237295674e-34	Monocytes	Mgst1
9.25281529021759e-39	1.00367524377328	0.548	0.237	2.59060322495512e-34	Monocytes	Spi1
1.28871067463646e-38	1.1304141116908	0.332	0.111	3.60813214684717e-34	Monocytes	Ralgps2
8.04687729197085e-38	3.2365010715349	0.267	0.077	2.252964704206e-33	Monocytes	Lcn2
1.06249372299731e-37	1.16501481125369	0.863	0.762	2.97476992564788e-33	Monocytes	Rpl39
1.26335139330162e-37	1.03699838941941	0.908	0.818	3.53713123096587e-33	Monocytes	Rpl18a
3.25694608557999e-37	1.13800174307111	0.87	0.798	9.11879765040687e-33	Monocytes	Rpsa
4.35011253961421e-37	1.08828413451169	0.866	0.783	1.21794450884119e-32	Monocytes	Rpl34
4.3806527317994e-37	1.08133193596701	0.86	0.745	1.2264951518492e-32	Monocytes	Rplp0
5.15496338101983e-37	1.07574723205756	0.366	0.136	1.44328664741793e-32	Monocytes	Capg
1.38375868685334e-36	-1.334231047	0.486	0.732	3.87424757145197e-32	Monocytes	Rhob
3.05174867314163e-36	1.06169049938146	0.753	0.514	8.54428593506193e-32	Monocytes	Arpc1b
3.68122534414186e-36	1.19778041863204	0.627	0.357	1.03066947185284e-31	Monocytes	Hmgb2
5.23934454437759e-36	1.10853120024248	0.904	0.807	1.46691168553484e-31	Monocytes	Rps3a1
1.93279857313165e-35	1.10443401909424	0.805	0.682	5.41144944505399e-31	Monocytes	Gnb2l1
2.64895270004635e-35	-1.275951425	0.647	0.819	7.41653776958978e-31	Monocytes	Tuba1a
3.3755825306908e-35	1.85657098505098	0.483	0.225	9.45095596942811e-31	Monocytes	Ifi30
5.54287530441073e-35	1.1451451859984	0.849	0.759	1.55189422772892e-30	Monocytes	Rps5
3.46936924100135e-34	1.08297216939685	0.86	0.767	9.71354000095558e-30	Monocytes	Rps11
1.46230924703489e-33	1.10820179978209	0.86	0.753	4.0941734298483e-29	Monocytes	Rps18
2.58857246788583e-33	2.85285433448989	0.277	0.089	7.24748519558675e-29	Monocytes	Il1b
3.43841165018131e-33	-1.325812767	0.534	0.748	9.62686493817764e-29	Monocytes	Glul
4.50938911448436e-33	1.20564686569687	0.873	0.8	1.26253876427333e-28	Monocytes	Rps20
4.74406535687779e-33	1.7901086137424	0.438	0.211	1.32824341861864e-28	Monocytes	Alox5ap
1.22702298694958e-32	1.7680081419955	0.284	0.096	3.43541895886144e-28	Monocytes	Mxd1
1.4406544093687e-32	1.01003291825429	0.818	0.701	4.0335442153505e-28	Monocytes	Rpl10a
2.9095894897142e-32	1.18609765835102	0.829	0.733	8.14626865330183e-28	Monocytes	Rps26
1.0372302944762e-31	-1.174570974	0.26	0.598	2.90403737847447e-27	Monocytes	Ptms
1.16072793293948e-31	1.6346199853434	0.455	0.216	3.24980606664395e-27	Monocytes	Fxyd5
1.29933940845377e-31	-1.780557345	0.753	0.844	3.63789047578885e-27	Monocytes	Jun
3.04305945145029e-31	-1.250401806	0.219	0.57	8.51995785217052e-27	Monocytes	Itm2c
1.8478938613818e-30	-1.032766261	0.613	0.777	5.17373323309677e-26	Monocytes	Lamp1
4.68002433871508e-30	1.21149318539595	0.545	0.298	1.31031321435345e-25	Monocytes	Foxp1
4.74916733032026e-30	-1.452542268	0.438	0.688	1.32967186914307e-25	Monocytes	App
6.75357529803232e-30	-1.312644737	0.514	0.705	1.89086601194309e-25	Monocytes	Sepp1
1.24441475304019e-29	-1.5899605	0.288	0.583	3.48411242556192e-25	Monocytes	Gatm
1.58906262007524e-29	-1.256085734	0.175	0.515	4.44905752368665e-25	Monocytes	Tspan3
5.18640730720876e-29	1.03962128453082	0.592	0.396	1.45209031787231e-24	Monocytes	Actr3
3.02977111915728e-28	1.21763900676035	0.702	0.48	8.48275317941655e-24	Monocytes	Gpx1
5.10581524571897e-28	1.41022954375078	0.384	0.171	1.4295261524964e-23	Monocytes	Lst1
1.33531376813017e-27	-1.041524448	0.168	0.505	3.73861148801085e-23	Monocytes	Arhgap5
1.36022484083045e-27	-1.185194937	0.161	0.495	3.80835750935708e-23	Monocytes	Dst
2.10783170162309e-27	1.20884039189013	0.788	0.689	5.90150719820433e-23	Monocytes	Rpl12
2.84282751515246e-27	-1.766701238	0.384	0.619	7.95934847692387e-23	Monocytes	Ptn
8.53960909107488e-27	-1.119520969	0.048	0.357	2.39091975331914e-22	Monocytes	Nfib
1.2637596670542e-26	-1.441657103	0.216	0.507	3.53827431581835e-22	Monocytes	Prnp
2.6991176244434e-26	-1.290125695	0.219	0.529	7.55698952491663e-22	Monocytes	Zbtb20
1.80237438462378e-25	1.12996667765458	0.466	0.265	5.04628780206966e-21	Monocytes	Cdk2ap2
3.06825331064442e-25	-1.150371857	0.281	0.556	8.59049561914225e-21	Monocytes	Aplp2
1.3430743556842e-24	-1.025083679	0.103	0.406	3.76033958104463e-20	Monocytes	Tjp1
1.86140361530596e-24	-1.93156305	0.39	0.633	5.21155784213362e-20	Monocytes	Sparcl1
2.32391153752618e-24	-1.994815246	0.716	0.858	6.50648752276579e-20	Monocytes	Bsg
8.15131422580062e-24	-1.600048037	0.281	0.543	2.28220495693966e-19	Monocytes	Kif1b
1.429478018213e-23	-1.309501094	0.178	0.46	4.00225255539276e-19	Monocytes	Serpine2
3.06720305423462e-23	1.29574295164004	0.435	0.243	8.58755511124608e-19	Monocytes	Prr13
3.31146694330758e-23	-1.123118578	0.14	0.429	9.27144514787257e-19	Monocytes	Fermt2
5.27634136777495e-23	-1.040704144	0.188	0.481	1.47727005614963e-18	Monocytes	Dpysl2
5.43386902387254e-23	1.22818481001569	0.483	0.281	1.52137464930383e-18	Monocytes	Hist1h1e
1.12826092283472e-22	-1.09178864	0.137	0.417	3.15890493175265e-18	Monocytes	Thra
1.38838865584612e-22	-1.423958598	0.586	0.739	3.88721055863797e-18	Monocytes	Scd2
1.55220961717123e-22	1.13310192964578	0.705	0.486	4.345876486156e-18	Monocytes	Tyrobp
3.84665533708317e-22	1.04636504778206	0.455	0.26	1.07698656127655e-17	Monocytes	Shisa5
8.41406370155768e-22	1.27123586677486	0.401	0.201	2.35576955516212e-17	Monocytes	Gngt2
2.022922292148e-21	-1.009120513	0.394	0.633	5.66377783355597e-17	Monocytes	Slc25a4
3.62528129744081e-21	1.63919251269331	0.589	0.467	1.01500625765748e-16	Monocytes	Prdx5
9.64160364716272e-21	-1.006068852	0.158	0.434	2.69945618913262e-16	Monocytes	Pmp22
1.80942338175054e-20	-1.197231024	0.428	0.653	5.06602358422516e-16	Monocytes	Ctsl
1.95355435819484e-20	-1.123329133	0.209	0.47	5.46956149207392e-16	Monocytes	Ldhb
2.39369647217151e-20	1.03005567254644	0.257	0.103	6.7018713827858e-16	Monocytes	Lyst
7.37376282794924e-20	-1.292329818	0.116	0.37	2.06450611656923e-15	Monocytes	Ank2
7.74760207885873e-20	1.68578403808629	0.534	0.356	2.16917363003887e-15	Monocytes	Cebpb
3.29425604936429e-19	1.12349726912505	0.38	0.202	9.22325808701013e-15	Monocytes	Anxa2
3.8840075350396e-19	-1.493094573	0.38	0.597	1.08744442966039e-14	Monocytes	Lgmn
1.0388599972655e-18	-1.424044127	0.49	0.665	2.90860022034396e-14	Monocytes	Egr1
2.12564557566501e-18	-1.580432569	0.103	0.346	5.95138248274689e-14	Monocytes	Mt2
2.27074114026484e-18	-1.045583916	0.312	0.544	6.3576210445135e-14	Monocytes	Cd63
4.07452456305988e-18	-1.624107131	0.086	0.313	1.14078538716551e-13	Monocytes	Pcp4l1
4.88217697466358e-18	-1.52839531	0.202	0.449	1.36691190936631e-13	Monocytes	Slc2a1
5.63025144309643e-18	1.54622970743151	0.414	0.241	1.57635779903814e-13	Monocytes	Ifitm2
1.26102441960039e-17	-1.470717497	0.099	0.331	3.53061616999717e-13	Monocytes	Adamts1
1.67089008492724e-17	-1.539154153	0.777	0.839	4.6781580597793e-13	Monocytes	Dbi
2.13077242555604e-17	-1.34496356	0.192	0.428	5.9657366370718e-13	Monocytes	Acsl3
3.95994816994033e-17	-1.211076577	0.168	0.4	1.10870628861989e-12	Monocytes	Pllp
4.27028437706458e-17	-1.122169531	0.113	0.337	1.19559421989054e-12	Monocytes	Rnase4
7.31601397844046e-17	-1.176717222	0.671	0.772	2.04833759368376e-12	Monocytes	Trf
7.36587466679625e-17	-1.123091932	0.062	0.281	2.06229758920961e-12	Monocytes	Timp3
9.42659969822577e-17	-1.071534621	0.11	0.338	2.63925938350925e-12	Monocytes	Shisa4
1.03980256593278e-16	-1.202065072	0.575	0.696	2.91123922409858e-12	Monocytes	Sept7
1.56812737238062e-16	-1.191068641	0.305	0.511	4.39044301719126e-12	Monocytes	Gng11
4.49740418455731e-16	-1.255103136	0.154	0.377	1.25918322359235e-11	Monocytes	Ptprd
7.12422974493208e-16	-1.34549218	0.116	0.326	1.99464184398608e-11	Monocytes	Crip2
9.97492083539319e-16	-1.317449096	0.147	0.361	2.79277833549339e-11	Monocytes	Ttll7
1.18777867673977e-15	-1.786528928	0.188	0.397	3.325542739136e-11	Monocytes	Pltp
2.40160245210699e-15	-1.808963116	0.675	0.749	6.72400654540915e-11	Monocytes	Mal
3.22512193810551e-15	-1.450051613	0.449	0.612	9.0296964023078e-11	Monocytes	Car2
3.60938242846099e-15	-1.036631236	0.113	0.325	1.01055489232051e-10	Monocytes	Cfh
4.3508427936945e-15	-1.385437011	0.363	0.537	1.21814896537859e-10	Monocytes	Gpm6b
4.41349380292142e-15	-1.346072529	0.671	0.792	1.23568999494194e-10	Monocytes	Apod
5.16373431816307e-15	-1.153503772	0.106	0.314	1.4457423343993e-10	Monocytes	Pcdh9
5.46711720288264e-15	-1.678494866	0.161	0.385	1.53068347446308e-10	Monocytes	Aldoc
5.73408879593476e-15	-1.03213185	0.545	0.675	1.60543018108581e-10	Monocytes	Rtn4
7.04461162383565e-15	-1.187492495	0.079	0.281	1.97235036244151e-10	Monocytes	Ank3
7.60044591504135e-15	-1.484937285	0.363	0.527	2.12797284729328e-10	Monocytes	Syt11
1.27567414823294e-14	-1.253802215	0.075	0.273	3.57163248022258e-10	Monocytes	Slc9a3r2
3.03085746104524e-14	1.89055302471121	0.267	0.137	8.48579471943446e-10	Monocytes	Ccl6
3.09400773450673e-14	-1.703040287	0.14	0.339	8.66260285507196e-10	Monocytes	Hspb1
4.36075533982811e-14	-1.083803633	0.079	0.271	1.22092428004507e-09	Monocytes	Mapt
1.11913666740857e-13	-1.344404382	0.099	0.29	3.13335884141051e-09	Monocytes	Tm4sf1
1.56943066354267e-13	-1.17795695	0.096	0.286	4.39409197178678e-09	Monocytes	Epas1
1.57852481003683e-13	-1.118384558	0.154	0.349	4.41955376314112e-09	Monocytes	Itgb5
1.67349750166004e-13	-1.310718607	0.675	0.792	4.68545830514778e-09	Monocytes	Ctsd
1.79911325184771e-13	-1.64701707	0.521	0.654	5.03715728252321e-09	Monocytes	Aplp1
4.34356593687394e-13	-1.130200907	0.075	0.258	1.21611159100597e-08	Monocytes	Abcg2
5.38330795188087e-13	-1.311813898	0.086	0.279	1.50721856036761e-08	Monocytes	Cald1
9.39103394626477e-13	-1.074238771	0.295	0.481	2.62930168427521e-08	Monocytes	Enpp2
1.11213097867783e-12	-1.088082262	0.199	0.379	3.11374431410219e-08	Monocytes	Basp1
1.64660413012418e-12	-1.091187578	0.079	0.261	4.61016224352167e-08	Monocytes	Ttyh1
1.76530484190889e-12	-1.171656971	0.318	0.486	4.9425004963765e-08	Monocytes	Fez1
1.8572565479714e-12	-1.128742615	0.092	0.271	5.19994688301032e-08	Monocytes	Gsta4
2.73204456923894e-12	-1.989805015	0.253	0.433	7.64917838495518e-08	Monocytes	Ly6c1
2.74860131243915e-12	-1.352536777	0.524	0.659	7.69553395456714e-08	Monocytes	Cryab
2.98656298366676e-12	-1.586294762	1	0.998	8.36177904167019e-08	Monocytes	Plp1
3.82302598746169e-12	-1.354520842	0.168	0.341	1.07037081596952e-07	Monocytes	Fcrls
5.01925084478139e-12	-1.297233263	0.25	0.429	1.40528985152189e-07	Monocytes	Tsc22d1
5.96241655078816e-12	-1.847029507	0.284	0.467	1.66935738588967e-07	Monocytes	Atp1a2
8.64851488497131e-12	-1.271458174	0.216	0.382	2.42141119749427e-07	Monocytes	Olig1
8.82743444441952e-12	-1.297515711	0.154	0.324	2.47150509574858e-07	Monocytes	Olfml3
9.88386251918742e-12	-1.07980955	0.116	0.289	2.76728382812209e-07	Monocytes	Tmem119
1.41607468350207e-11	-1.101221464	0.308	0.48	3.96472589886909e-07	Monocytes	Hmgcs1
1.54617927368359e-11	-1.190336036	0.137	0.325	4.32899273045932e-07	Monocytes	Ndrg2
1.78151992791795e-11	-1.056474173	0.12	0.29	4.98789949418467e-07	Monocytes	Hcn2
2.1696232593722e-11	-1.456953889	0.096	0.26	6.0745112015903e-07	Monocytes	Ramp2
2.18640486497625e-11	-1.208282768	0.212	0.375	6.1214963409605e-07	Monocytes	Cmtm5
2.37084174082558e-11	-1.294994459	0.158	0.326	6.63788270596347e-07	Monocytes	Pex5l
2.92139016608727e-11	-1.309544224	0.401	0.537	8.17930818701114e-07	Monocytes	Sptbn1
3.47185877491859e-11	-1.145761409	0.469	0.604	9.72051019801707e-07	Monocytes	Stmn1
3.64671178572148e-11	-1.019948276	0.086	0.256	1.0210063657663e-06	Monocytes	Htra1
4.03837991383412e-11	-1.305427613	1	0.997	1.13066560827528e-06	Monocytes	Cst3
4.25971784581156e-11	-1.151094762	0.247	0.416	1.19263580247032e-06	Monocytes	Stmn4
4.83117096608705e-11	-1.535039198	0.14	0.314	1.35263124708505e-06	Monocytes	Hspa1a
6.55344060285985e-11	-1.675570465	0.13	0.291	1.8348322999887e-06	Monocytes	Spock2
7.6931381795356e-11	-1.509390628	0.603	0.706	2.15392482750638e-06	Monocytes	C1qb
8.04725664089097e-11	-1.395043125	0.192	0.358	2.25307091431665e-06	Monocytes	Mafb
8.35211391147668e-11	-1.016672195	0.274	0.452	2.33842485293524e-06	Monocytes	Slc6a6
1.67026011327538e-10	-2.002047306	0.401	0.567	4.67639426514841e-06	Monocytes	Mt3
1.95459683188603e-10	-1.134543626	0.411	0.536	5.4724802099145e-06	Monocytes	Mobp
1.99292956352632e-10	-1.218436205	0.774	0.791	5.57980419196099e-06	Monocytes	Fos
3.95671732970124e-10	-1.54045285	0.545	0.639	1.10780171796975e-05	Monocytes	Mag
5.00455592808606e-10	-1.427001315	0.103	0.257	1.40117556874553e-05	Monocytes	Ctla2a
5.19128848563719e-10	-1.914298681	0.236	0.38	1.4534569502087e-05	Monocytes	Igfbp7
8.02161855212701e-10	-1.523146292	0.62	0.704	2.24589276222452e-05	Monocytes	Hexb
9.7754098545826e-10	-1.216370544	0.856	0.916	2.73691925108603e-05	Monocytes	Apoe
1.13171026127284e-09	-1.052858603	0.408	0.54	3.1685623895117e-05	Monocytes	Sept4
2.63699425862453e-09	-1.032192504	0.312	0.454	7.38305652529696e-05	Monocytes	Ppp1r14a
3.27815401002119e-09	-1.332261541	0.151	0.301	9.17817559725732e-05	Monocytes	Clu
3.68720736059423e-09	-1.203217255	0.301	0.437	0.000103234431681917	Monocytes	Ugt8a
3.68804810512236e-09	-1.296964628	0.113	0.252	0.000103257970847216	Monocytes	Slco1c1
4.29399318973727e-09	-1.732469512	0.647	0.703	0.000120223221326264	Monocytes	C1qa
4.93920320584063e-09	-1.885122253	0.291	0.432	0.000138287811357126	Monocytes	Cldn5
6.81440040328903e-09	-1.133154482	0.188	0.33	0.000190789582491286	Monocytes	P2ry12
8.32316426918951e-09	-1.156079128	0.318	0.452	0.000233031953208768	Monocytes	Tubb4a
8.49072410442554e-09	-1.834586821	0.205	0.357	0.000237723293475706	Monocytes	Slc1a2
1.19704841504265e-08	-1.890302717	0.134	0.27	0.000335149615243642	Monocytes	Cxcl12
1.20797000796839e-08	-2.048394452	0.182	0.309	0.000338207442830991	Monocytes	Flt1
1.69719753125582e-08	-1.058706277	0.455	0.552	0.000475181364801003	Monocytes	Fosb
2.62179831427157e-08	-1.318376957	0.158	0.293	0.000734051092029755	Monocytes	Id1
3.78149966315629e-08	-1.416388591	0.291	0.407	0.0010587442756905	Monocytes	Cx3cr1
5.11092572938181e-08	-1.227716219	0.401	0.518	0.00143095698571232	Monocytes	Atf3
5.26274947847308e-08	-1.003912474	0.151	0.282	0.00147346459898289	Monocytes	Gpr34
6.26683910192925e-08	-1.148250035	0.295	0.424	0.00175458961175815	Monocytes	Tspan2
6.84315060511512e-08	-1.557297153	0.527	0.587	0.00191594530642013	Monocytes	C1qc
7.02431677696422e-08	1.14625990669333	0.25	0.151	0.00196666821121444	Monocytes	Csf3r
1.53282169651262e-07	-1.429520885	0.158	0.278	0.00429159418589603	Monocytes	Slco1a4
1.91135988462359e-07	-1.818565253	0.277	0.397	0.00535142540496914	Monocytes	Itm2a
2.10738596777784e-07	1.00274828412856	0.353	0.257	0.0059002592325844	Monocytes	Tmcc1
2.19608894753226e-07	-1.075224834	0.411	0.508	0.00614860983530081	Monocytes	Fabp5
2.32906010227419e-07	-1.077371663	0.445	0.565	0.00652090247434728	Monocytes	Qdpr
3.35827772124772e-07	-1.067983029	0.312	0.423	0.00940250596394935	Monocytes	Ermn
6.84132455336457e-07	-1.142069688	0.349	0.45	0.0191543404845101	Monocytes	Mog
9.56736951809275e-07	-1.364975368	0.168	0.288	0.0267867211767561	Monocytes	Atp1b2
0	3.95328145370075	0.934	0.294	0	Astrocytes	Slc1a2
0	3.6207385447358	0.876	0.33	0	Astrocytes	Aldoc
0	3.52680435856664	0.817	0.198	0	Astrocytes	Aqp4
0	3.39503297904518	0.795	0.173	0	Astrocytes	Slc4a4
0	3.30783317863909	0.814	0.23	0	Astrocytes	Atp1b2
0	3.2438670315468	0.947	0.415	0	Astrocytes	Atp1a2
0	3.16916309186287	0.73	0.095	0	Astrocytes	Ntsr2
0	3.15841243113114	0.687	0.11	0	Astrocytes	Pla2g7
0	3.07290993029254	0.831	0.269	0	Astrocytes	Ndrg2
0	3.05844466547101	0.699	0.171	0	Astrocytes	Gpr37l1
0	3.02328504260076	0.491	0.041	0	Astrocytes	Gm3764
0	2.97476731483415	0.633	0.067	0	Astrocytes	Slc7a10
0	2.94139246046989	0.697	0.199	0	Astrocytes	Gja1
0	2.93993239917469	0.589	0.094	0	Astrocytes	Agt
0	2.8414636419746	0.935	0.599	0	Astrocytes	Sparcl1
0	2.81707429796646	0.64	0.091	0	Astrocytes	Slc6a11
0	2.78387314687283	0.554	0.066	0	Astrocytes	Cldn10
0	2.72270943798276	0.635	0.214	0	Astrocytes	Htra1
0	2.64750045484036	0.713	0.211	0	Astrocytes	Ttyh1
0	2.63891418976187	0.61	0.099	0	Astrocytes	Nrxn1
0	2.58703316119791	0.64	0.108	0	Astrocytes	Bcan
0	2.56967631300242	0.622	0.169	0	Astrocytes	Enho
0	2.33369985219675	0.591	0.242	0	Astrocytes	Plpp3
0	2.32071583826811	0.531	0.052	0	Astrocytes	Acsbg1
0	2.30679537960784	0.603	0.243	0	Astrocytes	Cpe
0	2.29954382002663	0.521	0.053	0	Astrocytes	Fgfr3
0	2.28890199483053	0.582	0.154	0	Astrocytes	Slc6a1
0	2.25116851530897	0.981	0.861	0	Astrocytes	Ckb
0	2.24976549289478	0.515	0.052	0	Astrocytes	Acsl6
0	2.23250269068127	0.488	0.039	0	Astrocytes	Gjb6
0	2.19715648924388	0.561	0.107	0	Astrocytes	Lsamp
0	2.17029605458648	0.514	0.137	0	Astrocytes	Scg3
0	2.1469019476628	0.462	0.042	0	Astrocytes	Cxcl14
0	2.10950446034726	0.486	0.108	0	Astrocytes	Tril
0	2.09158710469932	0.493	0.074	0	Astrocytes	Gpm6a
0	2.07954674078444	0.715	0.395	0	Astrocytes	Acsl3
0	2.03599475148346	0.445	0.057	0	Astrocytes	Ntm
0	2.01458739886741	0.457	0.07	0	Astrocytes	Slc39a12
0	2.00072188781238	0.985	0.908	0	Astrocytes	Apoe
0	1.99212389233576	0.489	0.103	0	Astrocytes	Mmd2
0	1.97392190311799	0.355	0.087	0	Astrocytes	Gfap
0	1.97104661085748	0.713	0.425	0	Astrocytes	Prdx6
0	1.96360789020815	0.411	0.047	0	Astrocytes	F3
0	1.9598945731079	0.593	0.121	0	Astrocytes	Ptprz1
0	1.94784130570823	0.418	0.038	0	Astrocytes	Btbd17
0	1.9444725812851	0.475	0.095	0	Astrocytes	Timp4
0	1.929920059	0.589	0.268	0	Astrocytes	Id2
0	1.89104721418532	0.483	0.119	0	Astrocytes	Ednrb
0	1.88824378185846	0.563	0.281	0	Astrocytes	Ramp1
0	1.87315295189735	0.68	0.26	0	Astrocytes	Clu
0	1.84940269693522	0.453	0.133	0	Astrocytes	Itih3
0	1.83913006574972	0.436	0.067	0	Astrocytes	Paqr6
0	1.83794286770733	0.625	0.416	0	Astrocytes	Glud1
0	1.83385934047674	0.421	0.062	0	Astrocytes	Gpld1
0	1.82693798197968	0.401	0.09	0	Astrocytes	Dclk1
0	1.82438091631251	0.398	0.057	0	Astrocytes	Kcnk1
0	1.81519076647514	0.425	0.065	0	Astrocytes	Lgi1
0	1.78377013174417	0.392	0.041	0	Astrocytes	Gabrb1
0	1.77442412320015	0.541	0.303	0	Astrocytes	Rcn2
0	1.76150855612559	0.396	0.106	0	Astrocytes	Tst
0	1.75938384454459	0.509	0.165	0	Astrocytes	Sdc4
0	1.75906964466616	0.59	0.302	0	Astrocytes	Kcnj10
0	1.75157024249364	0.4	0.118	0	Astrocytes	Fabp7
0	1.73530534877323	0.382	0.038	0	Astrocytes	Tlcd1
0	1.72430115116949	0.709	0.483	0	Astrocytes	Prnp
0	1.71743612398608	0.506	0.194	0	Astrocytes	Slc6a9
0	1.71004774597497	0.484	0.138	0	Astrocytes	Ntrk2
0	1.68444023692178	0.314	0.027	0	Astrocytes	Hsd11b1
0	1.64929256745713	0.364	0.035	0	Astrocytes	Fut9
0	1.64174886200349	0.345	0.052	0	Astrocytes	Nkain4
0	1.60728636286335	0.347	0.069	0	Astrocytes	Vegfa
0	1.59768832472342	0.356	0.072	0	Astrocytes	Fjx1
0	1.56573483726715	0.523	0.302	0	Astrocytes	Ahcyl1
0	1.54841297547244	0.439	0.136	0	Astrocytes	Tmem47
0	1.54239599326962	0.933	0.772	0	Astrocytes	Mt1
0	1.53871274976848	0.408	0.095	0	Astrocytes	Mlc1
0	1.53708667049637	0.352	0.03	0	Astrocytes	Rorb
0	1.5330299523787	0.363	0.08	0	Astrocytes	Sfxn5
0	1.53130807475894	0.251	0.032	0	Astrocytes	Igfbp2
0	1.52051493525447	0.525	0.303	0	Astrocytes	Gstm1
0	1.51870129883819	0.327	0.058	0	Astrocytes	Tagln3
0	1.51211721502395	0.335	0.028	0	Astrocytes	Dbx2
0	1.5095664740067	0.38	0.105	0	Astrocytes	Camk2g
0	1.49722356719668	0.313	0.019	0	Astrocytes	Gabra2
0	1.48235462837938	0.345	0.063	0	Astrocytes	Pfkm
0	1.46315371766254	0.36	0.07	0	Astrocytes	Slc25a18
0	1.45684093446785	0.338	0.056	0	Astrocytes	Phkg1
0	1.45313263273152	0.427	0.173	0	Astrocytes	Itgb8
0	1.45282881518768	0.313	0.02	0	Astrocytes	Trpm3
0	1.44758790611074	0.342	0.07	0	Astrocytes	Fam181b
0	1.42457232343956	0.381	0.157	0	Astrocytes	Ptch1
0	1.42104427663299	0.319	0.032	0	Astrocytes	Pygm
0	1.42077883300651	0.329	0.044	0	Astrocytes	Arxes2
0	1.41580267646443	0.437	0.235	0	Astrocytes	Pmm1
0	1.41061560679949	0.365	0.156	0	Astrocytes	Lxn
0	1.39617544410075	0.608	0.454	0	Astrocytes	Ldhb
0	1.39147941531395	0.39	0.118	0	Astrocytes	Fxyd1
0	1.39010268855428	0.365	0.097	0	Astrocytes	Mdk
0	1.38905667237904	0.305	0.029	0	Astrocytes	Trim9
0	1.38155994145248	0.367	0.116	0	Astrocytes	Slc41a1
0	1.37134846337599	0.644	0.438	0	Astrocytes	Serpine2
0	1.35489721516558	0.308	0.018	0	Astrocytes	Gpc5
0	1.35082315616956	0.347	0.132	0	Astrocytes	Mras
0	1.34127061877738	0.879	0.532	0	Astrocytes	Mt3
0	1.34031182250284	0.527	0.207	0	Astrocytes	Chchd10
0	1.33461662448248	0.281	0.011	0	Astrocytes	Atp13a4
0	1.32882128837837	0.326	0.103	0	Astrocytes	Abhd3
0	1.32719329395039	0.297	0.02	0	Astrocytes	Chl1
0	1.32193275115396	0.481	0.235	0	Astrocytes	S1pr1
0	1.31913943103122	0.327	0.107	0	Astrocytes	Tnik
0	1.31887068410928	0.319	0.046	0	Astrocytes	Arhgef26
0	1.30545471822604	0.363	0.156	0	Astrocytes	Luzp2
0	1.2956869016333	0.325	0.077	0	Astrocytes	Cntfr
0	1.29566410460645	0.282	0.026	0	Astrocytes	Psd2
0	1.26858196829645	0.318	0.117	0	Astrocytes	Abat
0	1.26706391907881	0.309	0.043	0	Astrocytes	Nrcam
0	1.2591477456756	0.566	0.347	0	Astrocytes	Ank2
0	1.25770719800608	0.303	0.046	0	Astrocytes	Lrig1
0	1.23754508906509	0.465	0.252	0	Astrocytes	Hepacam
0	1.2374897557023	0.282	0.023	0	Astrocytes	Gabrg1
0	1.2324013207233	0.306	0.054	0	Astrocytes	Cd38
0	1.18628745653487	0.5	0.264	0	Astrocytes	Phyhipl
0	1.17672861873836	0.3	0.111	0	Astrocytes	Mpp6
0	1.17545090179922	0.268	0.047	0	Astrocytes	Pfkp
0	1.1608592464279	0.292	0.085	0	Astrocytes	Scrg1
0	1.14987031502451	0.29	0.099	0	Astrocytes	Thrsp
0	1.11136050188691	0.827	0.783	0	Astrocytes	Gapdh
0	1.1093953638859	0.315	0.091	0	Astrocytes	Pcdh7
0	1.10460643177108	0.285	0.089	0	Astrocytes	Dtna
0	1.10439769800194	0.792	0.766	0	Astrocytes	mt-Nd5
0	1.10329887269645	0.349	0.104	0	Astrocytes	Sox9
0	1.09576746776332	0.968	0.959	0	Astrocytes	mt-Nd4
0	1.09386048704083	0.254	0.043	0	Astrocytes	Adrbk2
0	1.09255662940847	0.26	0.038	0	Astrocytes	Adgrb3
0	1.08430070655472	0.259	0.059	0	Astrocytes	Adgrb1
0	1.08393642647136	0.599	0.317	0	Astrocytes	Mt2
0	1.08049580735533	0.276	0.076	0	Astrocytes	Npas3
0	1.07952912655171	0.258	0.049	0	Astrocytes	Eva1a
0	1.07286778245075	0.281	0.09	0	Astrocytes	Pygb
0	1.06699512246267	0.975	0.974	0	Astrocytes	mt-Cytb
0	1.05886047404975	0.693	0.488	0	Astrocytes	Fabp5
0	1.03563379036555	0.267	0.082	0	Astrocytes	Pgm2
0	1.03510737799237	0.266	0.038	0	Astrocytes	Spon1
0	1.02787840418318	0.289	0.095	0	Astrocytes	Mtss1l
0	1.02731859769813	0.279	0.089	0	Astrocytes	Atl2
0	1.02585096245479	0.25	0.071	0	Astrocytes	Adgrl1
0	1.01812813864054	0.262	0.057	0	Astrocytes	Kcnip3
0	1.01583537450597	0.272	0.079	0	Astrocytes	Slc27a1
